Actual_High,Actual_Low,Predicted_High_XGBoost,Predicted_Low_XGBoost
213.96,213.79,213.8912,213.67903
213.98,213.67,213.95451,213.61673
220.455,220.25,220.56676,220.36407
215.3,215.01,215.2883,214.84015
211.14,211.06,211.17088,210.95224
210.11,209.97,210.08452,209.91817
228.469,227.85,228.52025,227.71371
229.28,229.25,229.29234,228.97081
217.07,216.92,216.96709,216.71906
211.61,211.265,211.6893,211.24579
211.21,211.165,211.19106,211.16284
216.26,216.02,216.18352,216.34668
232.1,231.92,232.14532,231.98099
210.175,209.995,210.10587,210.1076
212.15,211.85,212.18564,211.94852
219.23,218.7,218.99185,218.69955
214.755,199.695,217.37694,202.66522
233.14,232.77,233.04706,232.72821
214.16,213.92,214.26106,214.12854
209.15,209.11,209.15088,209.12386
216.25,216.21,216.16006,216.43855
213.0,212.93,212.84825,212.92165
227.82,227.64,227.63295,227.76314
216.855,216.8,216.78505,216.73405
214.09,214.05,214.10085,214.12175
227.47,227.47,227.4852,227.49614
226.77,225.79,226.53986,226.4643
212.8,212.49,212.95087,212.55447
227.91,227.782,227.9119,227.8604
228.551,227.65,227.88231,227.24577
231.99,231.92,231.98795,231.84294
232.7,232.66,232.70425,232.65256
213.87,213.7,213.80188,213.66327
227.8,227.76,227.76813,227.80391
232.16,232.06,232.0285,231.94975
210.84,210.315,210.90207,210.53535
210.28,210.22,210.45386,210.31471
209.13,209.05,209.1579,209.08273
228.22,228.15,228.285,228.20473
209.81,209.73,209.80434,209.72562
214.25,213.89,214.17207,213.28973
227.44,227.4,227.46918,227.47107
232.69,232.612,232.62973,232.64568
213.735,213.645,213.69753,213.68385
212.08,211.92,212.03944,211.80148
214.345,214.3,214.39218,214.2287
227.82,227.771,227.859,227.80803
227.22,227.04,227.26302,227.16531
210.72,210.71,210.68988,210.61353
210.079,209.96,210.09741,210.08957
229.58,229.5,229.63188,229.27963
209.0,208.93,209.06358,208.98009
232.03,231.9,232.04462,232.00056
228.93,228.9,228.96532,228.93484
219.92,219.52,219.98537,219.61038
228.1,227.57,228.37392,227.20319
210.95,210.81,210.85527,210.70306
213.27,213.06,213.2351,213.05698
214.25,214.165,214.24997,214.1717
211.4,210.47,211.76105,210.7247
211.52,211.45,211.54993,211.54161
229.2,229.18,229.2894,229.22746
210.04,210.01,210.04591,210.10732
232.07,231.89,231.9981,231.80461
210.76,210.63,210.7234,210.60857
228.8,228.61,228.76776,228.61375
230.933,230.65,230.73914,230.53119
231.9,231.5,232.00566,231.55634
228.0,227.88,227.97112,227.88342
214.12,214.01,214.18387,214.12785
214.22,214.03,214.23093,214.10533
228.77,227.82,228.81773,228.17244
214.25,214.2,214.24168,214.21208
214.065,214.04,214.07104,214.09772
210.41,210.3,210.46703,210.31593
233.04,231.654,233.40857,232.05836
213.78,213.72,213.75092,213.68451
214.28,214.17,214.24428,214.18117
214.22,214.14,214.23047,214.13931
214.307,214.19,214.26216,214.1869
217.94,217.64,218.0473,217.67397
216.98,216.94,216.85402,217.0803
209.87,209.78,209.8365,209.72382
228.28,228.133,228.31798,228.19122
228.24,227.91,228.17015,227.95717
236.445,232.67,233.897,227.79176
218.63,214.52,219.62827,215.9751
227.8,227.7,227.74236,227.4638
214.27,199.695,218.20467,188.81564
209.555,209.51,209.53831,209.5536
216.97,216.93,216.90468,214.61136
214.6,214.26,214.46254,214.19438
212.15,211.95,212.19437,212.03725
220.347,220.242,220.52988,220.40898
215.89,215.86,215.81758,215.68932
213.0,212.93,213.0697,213.09981
211.45,211.4,211.45268,211.36198
217.77,217.2,217.7786,217.24826
230.23,230.2,230.20352,230.46382
215.66,215.5,215.76505,215.59494
226.62,226.26,226.4538,226.41003
226.6,226.51,226.46898,226.54967
229.05,229.05,229.00531,228.97841
213.97,213.91,213.92609,213.97197
231.93,231.705,231.78952,231.64447
219.6,219.55,219.65373,219.43735
231.35,231.19,231.47076,231.18712
232.7,232.63,232.71213,232.6475
218.75,218.362,218.82817,218.3182
218.04,218.0,218.09604,218.04114
212.64,212.6,212.57526,212.62006
213.35,213.1,213.37901,212.58568
232.37,232.33,232.42903,232.31682
211.08,210.77,211.11945,210.81021
217.15,217.02,217.16797,217.10811
207.63,207.42,207.53975,207.4326
224.98,224.84,224.92783,224.91818
211.2,211.13,211.19788,211.17534
212.55,212.51,212.56296,212.62886
228.19,228.09,228.25919,228.1891
230.29,230.21,230.20271,230.44182
207.4,207.37,207.3941,207.38426
227.9,227.78,227.87666,227.7985
210.78,210.72,210.73697,210.64133
217.0,216.91,216.92635,216.7251
212.69,212.66,212.84096,212.61996
210.63,210.5,210.74121,210.55959
221.17,220.85,221.09535,220.83351
216.29,216.22,216.16536,216.4234
209.85,209.32,210.08975,209.52725
212.63,212.6,212.57674,212.62006
229.37,229.32,229.29877,229.31036
226.45,226.36,226.48015,226.53862
217.85,217.77,217.63866,217.49435
212.7,212.66,212.83969,212.61627
216.6,216.54,216.56354,216.41861
208.0,207.2,207.88577,207.40024
208.99,208.95,209.05614,208.99138
212.86,212.75,212.85306,212.91441
228.28,227.873,228.22957,227.69545
210.0,209.9,210.07364,209.92862
214.2,214.02,214.2021,213.97066
229.24,229.22,229.30779,229.27713
209.18,209.1,209.17343,209.08273
209.76,209.71,209.68657,209.59482
215.08,214.67,215.31961,214.67311
225.05,224.77,225.07275,224.81967
209.72,209.61,209.7008,209.56683
228.67,228.58,228.73457,228.63263
232.09,231.95,232.15437,231.93289
230.67,230.48,230.68013,230.59962
219.74,219.69,219.75003,219.70004
214.25,199.695,218.96542,188.14212
211.4,211.33,211.44533,211.16978
229.94,229.72,230.07445,229.49382
214.76,214.74,214.81712,214.90492
219.86,219.76,219.91747,219.72748
232.65,232.59,232.64896,232.63977
214.25,214.09,214.22888,214.01176
226.61,226.52,226.48764,226.55602
213.83,213.73,213.98738,213.68692
231.91,231.78,232.07018,231.91306
213.05,212.82,212.94351,213.0129
221.64,221.21,221.63618,221.28578
210.36,210.26,210.4646,210.32455
209.15,208.84,209.27742,209.01843
213.24,213.2,213.23648,213.27472
214.465,214.43,214.53905,214.36658
232.35,232.26,232.34781,232.15907
215.9,215.76,215.77556,215.66743
218.62,218.17,218.47266,218.1126
214.3,214.065,214.2759,214.16345
214.17,214.03,214.09691,213.95175
223.3,223.0,223.18083,222.58514
219.7,219.58,219.68932,219.68103
214.38,214.33,214.38329,214.22656
213.901,213.8,213.84161,213.71344
209.053,208.88,209.17519,209.04651
228.496,228.33,228.46864,228.3167
214.77,214.4,214.63731,214.55598
221.78,220.8,221.77771,221.00058
207.64,207.49,207.63641,207.59966
217.07,217.02,216.9752,217.11781
213.93,213.62,214.02419,213.85295
232.48,232.41,232.41449,232.43442
215.94,215.76,215.81535,215.64699
214.25,213.79,214.1672,213.63109
228.27,228.14,228.31238,228.17195
217.87,217.65,217.93292,217.43457
213.48,213.16,213.48431,213.19946
213.6,213.4,213.73222,213.34335
209.23,209.18,209.1858,209.21906
228.75,224.67,228.6927,225.92685
208.95,208.88,208.86543,208.81581
214.59,214.59,214.52249,214.5355
229.91,229.43,229.7238,228.58502
219.47,219.41,219.64194,219.44025
227.65,227.621,227.60901,227.80391
207.84,207.75,207.83499,207.73846
211.0,209.54,210.99796,209.64835
213.2,213.16,213.21394,213.10571
226.78,226.685,226.70035,226.5697
216.93,216.69,216.99019,216.63809
214.85,213.39,214.69095,212.60199
210.51,210.41,210.70898,210.52634
213.07,212.95,212.92136,212.90501
214.08,213.86,214.10564,213.97038
227.1,227.0,227.05594,227.05
207.75,207.72,207.76732,207.72667
217.32,217.06,217.65155,217.08109
219.5,219.44,219.34784,219.10994
214.49,214.36,214.5464,214.32176
211.22,211.19,211.19868,211.161
225.3,224.95,225.16542,224.82936
221.45,221.37,221.4574,221.39297
226.69,226.511,226.69545,226.51067
227.64,227.57,227.5569,227.46739
213.35,213.218,213.36977,213.33888
216.86,216.8,216.88116,216.6904
213.775,213.646,213.8025,213.71529
215.09,214.81,215.16725,214.86281
221.03,220.93,221.02478,220.99133
229.11,228.64,229.03214,228.7424
228.36,228.12,228.33849,228.17113
221.5,221.5,221.52518,221.42278
217.0,216.92,216.93294,216.7251
209.89,209.66,209.79198,209.61621
214.045,213.54,213.93646,213.41936
227.68,227.68,227.64165,227.81271
228.4,228.32,228.40417,228.30035
209.7,209.51,209.59856,209.52931
213.34,213.235,213.31032,213.2951
227.6,226.4,227.60342,226.72855
209.0,208.66,208.82251,208.5809
210.1,210.01,210.05429,210.10014
219.715,219.58,219.69284,219.67468
219.84,219.82,219.92805,219.76143
228.85,228.582,228.8338,228.83745
228.249,227.97,228.31459,228.01044
228.48,224.67,228.58968,226.2518
213.17,212.73,213.32745,213.02649
214.54,214.11,214.58212,214.26164
224.75,224.49,224.96657,224.44672
232.7,232.65,232.73546,232.63477
211.04,210.88,211.06818,210.93875
217.33,216.15,217.26617,216.204
214.1,214.05,214.14394,214.12688
221.17,220.85,220.95355,220.90753
228.3,228.22,228.30519,228.19423
213.61,213.58,213.69727,213.6967
209.21,209.02,209.20276,209.04654
232.69,220.29,233.68723,220.34631
219.82,219.75,219.75874,219.74403
213.34,213.23,213.3001,213.08893
212.58,212.49,212.57967,212.18105
214.05,213.78,214.13387,213.86978
228.311,227.88,228.41922,228.097
227.22,227.079,227.19423,226.65904
221.58,221.58,221.60225,221.66302
227.22,227.14,227.18112,227.23021
214.08,213.88,214.07812,213.892
214.31,214.23,214.33774,214.23592
220.9,220.81,220.94922,220.71257
207.57,207.46,207.56464,207.42795
231.26,231.18,231.23663,231.12292
219.6,219.55,219.65125,219.697
228.73,228.69,228.74391,228.65187
208.92,208.9,209.03542,209.00528
219.37,219.27,219.32115,219.41382
230.92,230.8,231.02388,230.64055
227.6,227.55,227.55603,227.47615
218.2,218.07,218.1991,218.19292
227.49,227.47,227.52235,227.4786
228.74,228.603,228.77516,228.6228
213.21,212.92,213.11136,213.01126
207.49,207.41,207.46875,207.41835
212.8,212.75,212.8783,212.88829
213.84,213.47,213.62985,213.3644
214.18,214.08,214.09691,214.13846
228.08,227.88,227.98126,227.85542
213.455,213.36,213.3509,213.32904
213.495,213.375,213.371,213.34619
211.36,211.25,211.29752,211.35466
209.0,208.92,209.06007,208.98643
208.95,208.76,208.90115,208.68756
214.0,213.84,213.95389,213.9336
230.14,229.74,230.26285,229.68637
221.57,221.45,221.53856,221.38423
228.33,228.03,228.32126,228.11215
219.81,219.71,219.76237,219.73088
214.64,214.54,214.54323,214.50294
227.78,227.74,227.88188,227.80391
228.34,228.25,228.38184,228.23813
232.47,232.412,232.42062,232.42613
213.09,212.95,213.14131,212.88666
213.5,213.25,213.30469,213.21765
212.03,211.68,212.25618,211.95917
226.945,226.83,227.0596,226.54022
228.99,228.801,228.85426,228.88895
219.28,218.79,219.53719,219.04198
209.855,209.81,209.87508,209.73096
230.249,230.201,230.205,230.46382
213.85,213.715,213.89111,213.70589
219.62,219.55,219.64224,219.69414
214.7,214.69,214.66281,214.53609
228.13,227.876,228.08388,227.85802
209.24,209.09,209.20103,209.19293
213.279,213.16,213.35245,213.27408
219.95,219.84,219.9218,219.74649
232.65,232.31,232.55397,232.2087
231.31,231.0,231.27902,231.04485
211.62,211.59,211.776,211.56418
211.835,211.74,211.97496,211.82037
214.29,214.15,214.24156,214.19058
215.83,215.79,215.82193,215.67416
219.5,219.45,219.64224,219.11874
230.21,230.131,230.20287,229.79524
213.29,212.89,213.40167,212.84407
216.91,216.83,216.77977,216.7264
213.89,213.8,213.84991,213.71715
221.1,220.71,221.18787,220.00725
232.7,232.65,232.71786,232.64737
214.92,214.74,215.17412,214.87422
214.056,213.41,213.8935,213.17513
210.18,210.0,210.34093,210.1318
227.41,226.95,229.48213,228.01746
215.81,215.43,215.85722,215.54884
216.8,216.53,216.66656,216.60295
210.05,209.16,210.15135,209.19096
232.045,231.95,231.9926,231.82591
218.36,218.22,218.26863,218.21265
218.34,218.19,218.26118,218.22977
217.75,217.68,217.88449,217.77194
216.87,216.85,216.78719,216.72691
212.84,212.72,212.85355,212.60631
214.555,214.26,214.4173,214.165
211.49,211.34,211.46443,211.17055
215.2,214.7,215.21436,214.91237
227.85,227.65,227.91988,227.7871
209.8,209.585,209.72551,209.65347
211.34,211.175,211.33438,211.13554
212.25,212.0,212.24588,212.0477
217.37,216.52,217.17097,216.3713
213.68,213.5,213.74829,213.58728
216.78,216.65,216.79546,216.64957
213.9,213.87,213.92735,213.96265
214.17,214.1,214.16144,214.1467
207.99,207.93,208.19386,208.07289
213.309,213.035,213.29153,212.91725
228.37,227.853,228.1836,227.77736
207.88,207.83,207.87688,207.79971
209.29,209.24,209.25021,209.27823
215.815,208.14,210.311,199.58934
227.69,227.39,227.80386,227.25848
212.63,212.6,212.56541,212.62296
221.6,220.66,221.15384,219.97618
219.68,219.52,219.66028,219.64131
209.83,209.74,209.85922,209.68858
219.64,219.61,219.6731,219.70004
207.64,207.56,207.60251,207.55386
221.86,221.105,221.89012,221.11545
216.28,216.12,216.19362,215.97424
227.8,227.71,227.73209,227.74165
213.43,212.34,212.95262,212.06874
210.05,209.74,209.99266,209.60286
213.82,213.75,213.77109,213.68031
227.84,227.716,227.89688,227.81444
214.1,214.04,214.08012,214.11844
213.645,213.4,213.74756,213.42572
213.93,213.87,213.92229,213.96832
213.31,213.14,213.36143,213.28673
214.19,214.07,214.17685,214.10577
221.62,221.45,221.54341,221.36504
232.79,232.7,232.84009,232.69733
211.9,211.74,211.75201,211.52013
229.58,229.35,229.34329,229.2296
228.07,227.99,228.15414,228.02127
232.21,232.143,232.20274,232.0639
228.31,228.24,228.30437,228.25203
219.87,219.713,219.77768,219.74843
209.22,209.19,209.25215,209.22267
209.89,209.6,209.73892,209.50099
214.21,214.05,214.2166,214.1346
227.24,227.14,227.18396,227.05475
230.25,230.19,230.21303,230.12411
232.75,232.58,232.73082,232.4852
227.45,227.4,227.4837,227.45602
228.74,228.6,228.65141,228.61105
216.52,213.105,215.57689,212.32875
210.04,210.0,210.08165,209.942
207.31,207.29,207.28392,207.26039
214.27,214.23,214.32896,214.2254
227.31,227.23,227.26297,227.30829
232.7,232.66,232.72055,232.66374
210.9,210.69,210.80519,210.61357
221.0,220.93,221.0046,221.02693
214.28,214.19,214.35606,214.19934
217.545,217.38,217.92062,217.45166
227.6,227.57,227.54257,227.47043
213.47,213.0,213.6894,213.1816
211.125,210.94,211.1,210.9371
220.26,220.16,220.26332,219.8538
232.7,232.69,232.71725,232.6611
232.71,232.68,232.7485,232.6523
231.895,231.81,231.92859,231.83926
228.72,228.57,228.76369,228.63342
232.275,232.16,232.33983,232.02188
209.79,209.74,209.71593,209.72884
220.9,220.8,220.95323,220.78468
214.79,214.6,214.86772,214.84485
217.77,216.67,219.60861,217.71208
219.64,219.61,219.68224,219.70004
218.89,218.69,218.77301,218.76503
208.71,208.53,208.81126,208.24342
209.75,209.61,209.74393,209.56972
209.71,209.67,209.70706,209.59605
226.39,226.31,226.33066,226.23196
214.23,199.695,221.60533,189.14844
217.05,216.85,217.02243,217.06409
221.45,221.45,221.43529,221.42581
228.23,228.19,228.29677,228.19778
215.57,215.312,215.56107,215.33434
211.323,211.18,211.40323,211.16217
207.57,207.52,207.62297,207.54356
217.02,216.94,216.9209,216.71681
214.04,214.0,214.0886,213.96307
213.42,213.13,213.36107,213.04921
216.9,216.86,216.92227,216.7404
227.93,227.845,227.89845,227.87962
214.11,214.07,214.10306,214.11598
226.84,226.65,227.02008,226.49834
215.93,215.72,215.8609,215.65433
216.91,201.742,223.0051,209.22769
226.25,226.14,226.3325,225.72511
214.46,214.4,214.37903,214.3462
232.64,232.505,232.57108,232.42595
210.0,209.68,209.89133,210.29411
228.41,228.33,228.39336,228.28381
209.08,208.51,208.99596,208.61057
214.7,214.24,214.52275,214.25511
213.91,213.81,213.86989,213.94981
227.28,227.22,227.21094,227.14568
211.57,210.82,211.63246,211.0331
215.67,215.45,215.79979,215.41785
211.65,211.42,211.776,211.49075
219.66,219.6,219.69615,219.67384
219.79,219.75,219.74615,219.75664
229.54,229.25,229.93265,229.1105
227.79,227.25,227.97406,227.27892
211.68,211.42,211.53046,211.33983
210.0,208.9,209.55234,208.75163
213.6,213.467,213.56052,213.44089
227.44,227.25,227.51588,227.32597
219.47,219.44,219.34676,219.43735
212.95,212.84,212.86246,212.89626
209.51,209.11,209.582,209.07768
209.8,209.72,209.71735,209.73267
216.37,216.22,216.6027,216.40584
219.61,219.52,219.65417,219.42508
225.61,225.47,225.77989,225.56966
217.06,216.93,216.9956,217.11691
214.69,214.33,214.64137,214.44472
219.88,219.71,219.79701,219.72917
228.77,228.701,228.75784,228.6461
210.55,210.4,210.49727,210.32932
213.42,213.3,213.53345,213.31654
213.86,213.8,213.83118,213.7255
216.31,215.93,216.66403,216.28639
214.12,213.14,214.31148,213.29887
209.23,209.13,209.22867,209.11331
209.38,209.36,209.35349,209.28821
214.2,213.74,214.22214,213.85532
210.64,210.32,210.74915,210.40813
224.38,224.24,224.60495,224.39194
207.65,207.57,207.78566,207.58073
228.97,228.85,228.99078,228.91942
228.18,228.13,228.1522,228.0469
229.06,229.04,229.01299,228.97264
227.96,227.54,228.04292,227.69302
212.63,200.18,214.73761,204.20341
230.25,230.22,230.20988,230.45502
211.51,211.28,211.61537,211.47311
211.1,210.958,211.08707,210.94356
213.84,213.68,213.94708,213.7066
231.85,231.69,231.79788,231.70067
210.21,210.13,210.40076,210.09415
228.92,228.82,228.98302,228.9036
214.09,213.73,214.10132,213.62733
211.84,211.76,211.7518,211.85579
213.98,213.55,213.86871,213.37517
218.326,216.61,218.17001,216.96292
210.69,210.56,210.77483,210.57878
208.88,208.73,208.8763,208.78636
210.3,210.17,210.2702,210.12541
213.87,213.77,213.84108,213.70834
228.24,228.2,228.28513,228.23752
228.29,228.24,228.29352,228.22095
211.23,202.403,211.92265,201.42326
210.67,210.55,210.74722,210.55887
218.57,218.1,218.41539,217.9301
215.88,215.82,215.82732,215.67474
211.46,211.35,211.4454,211.15219
211.4,211.34,211.44533,211.38066
211.91,211.73,212.02292,211.81364
228.53,228.21,228.55241,228.2053
209.27,209.08,209.48325,209.05568
215.3,215.06,215.27284,215.08679
212.79,212.7,212.81154,212.61247
210.8,210.7,210.75908,210.64523
214.69,214.63,214.60486,214.49428
214.06,214.0,214.08786,213.97131
215.79,215.62,215.77405,215.607
212.7,212.55,212.58524,212.30234
221.59,221.55,221.62271,221.63683
217.0,216.86,216.95068,216.72139
209.01,208.6,208.98029,208.69795
215.89,215.85,215.8103,215.67706
219.5,219.45,219.62202,219.4298
210.09,209.54,210.19281,209.52864
212.7,212.28,212.48068,212.1058
213.35,213.21,213.38972,213.28159
212.52,212.414,212.58495,212.14716
212.846,212.515,212.90117,212.51344
210.1,210.0,210.08783,210.1023
212.54,212.43,212.5642,212.60535
